Plant.Id	Plant.Name	State.ID	Latitude	Longitude	Fuel 	Prime.Mover	Cooling.System	CHP 	Generation.(MWh) 	Consolidated.Description	Area.ID
55044	Boise Cascade Pulp & Paper Mill	AL	31.4894	-87.8989	OT	ST		Y	123427.36	18	2
54763	Rock-Tenn Mill	AL	32.4541	-87.9759	OT	ST		Y	153489.999	18	2
50730	Fairfield Works	AL	33.4885	-86.9212	OT	ST		N	186610.01	18	2
10699	Georgia-Pacific Consr Prods LP-Naheola	AL	32.2268	-88.0252	OT	ST		Y	251787.003	18	2
54789	Georgia-Pacific Brewton Mill	AL	31.077	-87.1116	OT	ST		Y	261135.996	18	2
50407	Mobile Energy Services LLC	AL	30.736487	-88.051643	OT	ST		Y	288525.003	18	2
54752	Weyerhaeuser Pine Hill Operations	AL	31.9698	-87.4806	OT	ST		Y	461168.001	18	2
52140	International Paper Prattville Mill	AL	32.4187	-86.4718	OT	ST		Y	544777.993	18	2
54802	Mead Coated Board	AL	32.1761	-85.0272	OT	ST		Y	637812.16	18	2
54104	Ashdown	AR	33.6417	-94.1083	OT	ST	ON	Y	719065.999	18	3
56182	Columbia Flooring Melbourne	AR	36.060514	-91.919802	OT	ST		Y	6808	18	3
56079	Riceland Foods Cogeneration Plant	AR	34.5136	-91.5331	OT	ST		Y	30960	18	3
50638	Clearwater Paper APP CB	AR	33.7061	-91.2371	OT	ST		Y	119227	18	3
10627	Pine Bluff Mill	AR	34.221213	-91.907365	OT	ST		Y	424054	18	3
10606	Georgia-Pacific Crossett	AR	33.1421	-91.975	OT	ST		Y	494285.609	18	3
56616	Novo BioPower Plant	AZ	34.503158	-110.334953	OT	ST		N	170105.997	18	4
404	Scattergood	CA	33.918151	-118.427648	OT	ST	ON	N	1133912.01	18	5
52064	Dominguez Plant	CA	33.8431	-118.2347	OT	ST		Y	228	18	5
52063	Martinez Sulfuric Acid Regeneration Plt	CA	38.0314	-122.1139	OT	ST		Y	810	18	5
50068	Sierra Power	CA	35.9542	-119.0461	OT	ST		Y	1807	18	5
10438	SEGS II	CA	34.8659	-116.8251	OT	ST		N	9191	18	5
10437	SEGS I	CA	34.8621	-116.8281	OT	ST		N	11040	18	5
58216	J.R. Simplot Company	CA	37.806944	-121.2775	OT	ST		N	15940	18	5
57857	Shasta Renewable Resources Plant	CA	40.470833	-122.331111	OT	ST		Y	21995	18	5
10661	Collins Pine Project	CA	40.303422	-121.244431	OT	ST		Y	22654	18	5
56284	Santa Maria EPG	CA	35.040833	-120.636667	OT	ST		N	25329	18	5
55049	Sierra Pacific Anderson Facility	CA	40.4731	-122.3206	OT	ST		Y	28736.25	18	5
10471	Spadra Landfill Gas to Energy	CA	34.0408	-117.8217	OT	ST		N	31150	18	5
10395	GRS Coyote Canyon	CA	33.613	-117.8219	OT	ST		N	34035	18	5
54517	Sierra Pacific Sonora	CA	37.966389	-120.317777	OT	ST		Y	38490.57	18	5
58251	C&H Sugar Plant	CA	38.057222	-122.218889	OT	ST		Y	42002.94	18	5
54015	MM West Covina	CA	34.033206	-117.906129	OT	ST		N	43055	18	5
56469	Roseburg Forest Products Biomass	CA	41.435556	-122.376944	OT	ST		Y	52280	18	5
10443	SEGS VII	CA	35.014836	-117.565903	OT	ST		N	52488	18	5
10442	SEGS VI	CA	35.020981	-117.566079	OT	ST		N	55827	18	5
10440	SEGS IV	CA	35.012166	-117.555672	OT	ST		N	58369	18	5
10439	SEGS III	CA	35.00694	-117.555768	OT	ST		N	58830	18	5
10441	SEGS V	CA	35.01948	-117.55553	OT	ST		N	60197	18	5
10764	Blue Lake Power LLC	CA	40.8786	-123.9942	OT	ST		N	66791	18	5
56707	El Nido Facility	CA	37.1867	-120.4903	OT	ST		N	67541	18	5
50624	ExxonMobil Oil Torrance Refinery	CA	33.85336	-118.33	OT	ST		Y	68496	18	5
56706	Ampersand Chowchilla Biomass LLC	CA	37.106668	-120.248504	OT	ST		N	71848	18	5
10768	Rio Bravo Jasmin	CA	35.7415	-119.0512	OT	ST		Y	72584	18	5
10090	Commerce Refuse To Energy	CA	33.9949	-118.1538	OT	ST		N	72854	18	5
50388	Phillips 66 Carbon Plant	CA	38.018056	-122.2344	OT	ST		Y	91160	18	5
50049	Eel River Power	CA	40.4728	-124.1014	OT	ST		Y	96646	18	5
58472	Buena Vista Biomass Power	CA	38.277778	-120.913611	OT	ST		N	106968.004	18	5
50110	Sierra Pacific Burney Facility	CA	40.8767	-121.7016	OT	ST		Y	112579	18	5
10144	Sierra Pacific Lincoln Facility	CA	38.9032	-121.3097	OT	ST		Y	112715	18	5
50530	Equilon Los Angeles Refining	CA	33.791667	-118.234722	OT	ST		Y	113924.56	18	5
10769	Rio Bravo Poso	CA	35.547452	-119.07536	OT	ST		Y	115714.251	18	5
10502	Thermal Energy Development Part LP	CA	37.719939	-121.48867	OT	ST		N	119365	18	5
10052	Fairhaven Power	CA	40.7995	-124.2028	OT	ST		N	123768.005	18	5
50560	Pacific-Ultrapower Chinese Station	CA	37.874056	-120.477556	OT	ST		N	134777.002	18	5
50632	Covanta Stanislaus Energy	CA	37.3853	-121.141	OT	ST		N	154112	18	5
10444	SEGS VIII	CA	35.0308	-117.3563	OT	ST		N	159038	18	5
10446	SEGS IX	CA	35.033	-117.338	OT	ST		N	159803	18	5
50293	Wadham Energy LP	CA	39.1062	-122.1096	OT	ST		N	170417.997	18	5
50112	Sierra Pacific Quincy Facility	CA	39.941165	-120.909211	OT	ST		Y	175011.8	18	5
10837	Covanta Mendota	CA	36.755896	-120.365422	OT	ST		N	179347.001	18	5
10836	Woodland Biomass Power Ltd	CA	38.6905	-121.7371	OT	ST		N	183432.005	18	5
10777	HL Power	CA	40.368338	-120.264848	OT	ST		N	187290.001	18	5
10772	Rio Bravo Rocklin	CA	38.8319	-121.313652	OT	ST		N	189810.005	18	5
10767	Rio Bravo Fresno	CA	36.688915	-119.723218	OT	ST		N	193070.003	18	5
55557	Wilmington Hydrogen Plant	CA	33.7803	-118.24	OT	ST		Y	203584.57	18	5
10601	Tesoro Wilmington Calciner	CA	33.77697	-118.22821	OT	ST		Y	214262	18	5
10652	Burney Forest Products	CA	40.879719	-121.720342	OT	ST		Y	214792.996	18	5
50837	Southeast Resource Recovery	CA	33.759236	-118.239922	OT	ST		Y	220061.002	18	5
54626	Mt Poso Cogeneration	CA	35.576323	-119.006245	OT	ST		Y	257523.005	18	5
54238	Stockton Biomass	CA	37.943633	-121.330433	OT	ST		Y	281497.999	18	5
10840	Covanta Delano Energy	CA	35.7144	-119.2337	OT	ST		N	301036	18	5
10684	Argus Cogen Plant	CA	35.765	-117.3833	OT	ST		Y	316298.021	18	5
10300	Desert View Power	CA	33.586	-116.0873	OT	ST		N	327982.003	18	5
10472	Puente Hills Energy Recovery	CA	34.0233	-118.0241	OT	ST		N	356834	18	5
50881	Wheelabrator Shasta	CA	40.428329	-122.279248	OT	ST		N	384285	18	5
50205	Williams Ignacio Natural Gas Plant	CO	37.145556	-107.784722	OT	ST		N	42386	18	6
58574	Eagle Valley Clean Energy LLC Biomass	CO	39.648056	-106.943056	OT	ST		N	43673	18	6
562	Middletown	CT	41.554944	-72.579075	OT	ST	MULTI	N	234537.005	18	7
546	Montville Station	CT	41.4281	-72.1019	OT	ST	ON	N	48631	18	7
6156	New Haven Harbor	CT	41.283997	-72.904323	OT	ST	ON	N	233791.999	18	7
50664	Covanta Wallingford Energy	CT	41.440497	-72.835134	OT	ST		N	39284	18	7
56847	Plainfield Renewable Energy LLC	CT	41.664376	-71.92418	OT	ST		N	94420	18	7
50648	Covanta Bristol Energy	CT	41.6492	-72.9153	OT	ST		N	103414	18	7
54758	Wheelabrator Lisbon	CT	41.584429	-72.041629	OT	ST		N	109387	18	7
10646	Covanta Southeastern Connecticut Company	CT	41.475	-72.0688	OT	ST		N	129798	18	7
54945	CT Resource Rec Authority Facility	CT	41.750521	-72.652982	OT	ST		N	375431.997	18	7
50883	Wheelabrator Bridgeport	CT	41.1625	-73.2083	OT	ST		N	480850	18	7
52193	Delaware City Plant	DE	39.5871	-75.6343	OT	ST	ON	Y	338781	18	8
667	Northside Generating Station	FL	30.4172	-81.5525	OT	ST	ON	N	3708484.914	18	9
10333	Florida Power Development	FL	28.5819	-82.4311	OT	ST	RC	N	107595.997	18	9
54627	Okeelanta Cogeneration	FL	26.5769	-80.7469	OT	ST	RTID	Y	241017.003	18	9
57241	Gainesville Renewable Energy Center	FL	29.7675	-82.396388	OT	ST	RTID	N	578212.004	18	9
10202	Fernandina Beach Mill	FL	30.681823	-81.455413	OT	ST	RTID	Y	624545.002	18	9
50473	Suwannee River Chemical Complex	FL	30.4447	-82.7842	OT	ST		Y	23443	18	9
10416	Pensacola Florida Plant	FL	30.5958	-87.2525	OT	ST		Y	37039	18	9
10250	Bay County Waste to Energy	FL	30.266057	-85.52067	OT	ST		N	40177	18	9
50474	Swift Creek Chemical Complex	FL	30.4522	-82.8644	OT	ST		Y	70463	18	9
50629	Covanta Lake County Energy	FL	28.740206	-81.889188	OT	ST		N	71110	18	9
50774	Telogia Power	FL	30.3349	-84.8182	OT	ST		N	98652	18	9
50875	McKay Bay Facility	FL	27.949528	-82.421182	OT	ST		N	140853	18	9
50666	Pasco Cnty Solid Waste Resource Recovery	FL	28.3681	-82.5583	OT	ST		N	171503	18	9
54033	Wheelabrator North Broward	FL	26.2878	-80.1581	OT	ST		N	173951	18	9
54529	Wheelabrator Ridge Energy	FL	28.0274	-81.8475	OT	ST		N	195617.997	18	9
50371	"The Mosaic Company, Plant City Facility"	FL	28.1663	-82.1388	OT	ST		Y	207420.92	18	9
10204	Mosaic Co Tampa Facility	FL	27.8605	-82.3903	OT	ST		Y	225654.09	18	9
50482	Clewiston Sugar House	FL	26.7351	-80.9377	OT	ST		Y	226630.005	18	9
50807	Stone Container Panama City Mill	FL	30.141984	-85.621103	OT	ST		Y	236607.092	18	9
10004	Mosaic South Pierce Operations	FL	27.76522	-81.938787	OT	ST		Y	238284	18	9
10562	Rayonier Fernandina Mill	FL	30.6612	-81.473	OT	ST		Y	261615.992	18	9
50858	Hillsborough County Resource Recovery	FL	27.954901	-82.340469	OT	ST		N	282840	18	9
50466	Buckeye Florida LP	FL	30.0688	-83.5253	OT	ST		Y	316365.074	18	9
50887	Wheelabrator South Broward	FL	26.0687	-80.1986	OT	ST		N	322301.01	18	9
50633	Mosaic Co Bartow Facility	FL	27.908	-81.9185	OT	ST		Y	326750.56	18	9
52010	Lee County Solid Waste Energy	FL	26.631549	-81.760656	OT	ST		N	328150.001	18	9
10062	Miami Dade County Resource Recovery Fac	FL	25.8356	-80.3566	OT	ST		N	346190.001	18	9
50071	Palm Beach Renewable Energy Facility#1	FL	26.771389	-80.141944	OT	ST		N	350200.006	18	9
50884	Pinellas County Resource Recovery	FL	27.8733	-82.6741	OT	ST		N	355099	18	9
10611	Georgia-Pacific Palatka Operations	FL	29.6807	-81.6809	OT	ST		Y	387134.997	18	9
50250	International Paper Pensacola	FL	30.5966	-87.3264	OT	ST		Y	404026.776	18	9
10434	Mosaic New Wales Operations	FL	27.833642	-82.051937	OT	ST		Y	522590.16	18	9
715	McManus	GA	31.213645	-81.546165	OT	ST	ON	N	2935	18	10
54101	Georgia-Pacific Cedar Springs	GA	31.166	-85.0951	OT	ST	ON	Y	584599.996	18	10
50398	International Paper Savanna Mill	GA	32.100354	-81.124248	OT	ST	RTID	Y	668878.001	18	10
10120	PInova Inc	GA	31.164772	-81.478724	OT	ST		Y	14375.4	18	10
50201	Rabun Gap Cogen Facility	GA	34.9536	-83.3786	OT	ST		N	102432	18	10
54281	Interstate Paper LLC Riceboro	GA	31.741629	-81.407856	OT	ST		Y	106715	18	10
54004	Dublin Mill	GA	32.5036	-82.8443	OT	ST		Y	125456.935	18	10
50465	Flint River Operations	GA	32.2544	-84.0667	OT	ST		Y	212878.998	18	10
10361	Savannah River Mill	GA	32.331274	-81.201496	OT	ST		Y	243892.192	18	10
50804	Port Wentworth Mill	GA	32.1561	-81.1586	OT	ST		Y	286128.115	18	10
10560	Rayonier Advanced Materials - Jesup Plant	GA	31.6593	-81.8439	OT	ST		N	372638.601	18	10
57909	Piedmont Green Power	GA	33.045278	-84.125556	OT	ST		N	380645	18	10
54358	International Paper Augusta Mill	GA	33.328259	-81.953078	OT	ST		Y	408454	18	10
10605	Brunswick Cellulose	GA	31.175406	-81.521637	OT	ST		Y	427059.004	18	10
10426	Inland Paperboard Packaging Rome	GA	34.2528	-85.3275	OT	ST		Y	435948.351	18	10
54464	Riverwood International Macon Mill	GA	32.7714	-83.6281	OT	ST		Y	511568.341	18	10
764	Honolulu	HI	21.3068	-157.8819	OT	ST	ON	N	1594	18	11
766	Waiau	HI	21.388997	-157.961518	OT	ST	ON	N	1031646	18	11
765	Kahe	HI	21.356395	-158.128853	OT	ST	ON	N	2643695	18	11
7130	Puna	HI	19.6316	-155.0313	OT	ST		N	43042	18	11
6056	Kahului	HI	20.896884	-156.462696	OT	ST		N	126421	18	11
10604	Hawaiian Comm & Sugar Puunene Mill	HI	20.867453	-156.453958	OT	ST		Y	151391.509	18	11
772	W H Hill	HI	19.7041	-155.0607	OT	ST		N	170674	18	11
10334	H Power	HI	21.300036	-158.098615	OT	ST		N	382606.995	18	11
1122	Ames Electric Services Power Plant	IA	42.0258	-93.6089	OT	ST	RTID	N	283170.002	18	12
10860	Archer Daniels Midland Clinton	IA	41.8206	-90.2097	OT	ST	RTID	Y	838855.003	18	12
50088	University of Northern Iowa	IA	42.513608	-92.459122	OT	ST		Y	13413	18	12
54775	University of Iowa Main Power Plant	IA	41.6572	-91.54	OT	ST		Y	65504.947	18	12
50637	Clearwater Paper IPP Lewiston	ID	46.423056	-116.976389	OT	ST	RTID	Y	379869.002	18	13
50099	Tamarack Energy Partnership	ID	44.954853	-116.387134	OT	ST		Y	28818	18	13
55090	Plummer Cogen	ID	47.331006	-116.890352	OT	ST		Y	30311	18	13
50274	Simplot Leasing Don Plant	ID	42.908412	-112.52944	OT	ST		Y	74878	18	13
50627	ExxonMobil Oil Joliet Refinery	IL	41.4167	-88.1833	OT	ST		Y	31979.95	18	14
57072	Granite City Works	IL	38.6972	-90.1283	OT	ST		Y	473562	18	14
10397	ArcelorMittal Indiana Harbor West	IN	41.663765	-87.452325	OT	ST	MULTI	Y	339013.057	18	15
10245	ArcelorMittal Burns Harbor	IN	41.635	-87.1387	OT	ST	ON	Y	542940.002	18	15
50733	Gary Works	IN	41.622426	-87.328936	OT	ST	ON	Y	796288.995	18	15
50647	Covanta Indianapolis Energy	IN	39.734456	-86.189075	OT	ST		Y	39716.65	18	15
55066	Heat Recovery Coke Facility	IN	41.6789	-87.42	OT	ST		N	342381	18	15
52130	Whiting Refinery	IN	41.6703	-87.4803	OT	ST		Y	374811	18	15
54995	Indiana Harbor E 5 AC Station	IN	41.6844	-87.4214	OT	ST		Y	417610.002	18	15
59383	"East Kansas Agri-Energy, LLC"	KS	38.2725	-95.240278	OT	ST		N	0.97	18	16
6823	D B Wilson	KY	37.4497	-87.0806	OT	ST	RTID	N	2995417.995	18	17
6639	R D Green	KY	37.6461	-87.5	OT	ST	RTID	N	3462743.954	18	17
54850	Cox Waste to Energy	KY	37.3208	-85.3611	OT	ST		Y	8063.61	18	17
55429	Kentucky Mills	KY	37.8948	-86.6854	OT	ST		Y	371239.002	18	17
6190	Brame Energy Center	LA	31.395	-92.716667	OT	ST	OC	N	6534197.92	18	18
1391	Louisiana 1	LA	30.4922	-91.1864	OT	ST	ON	Y	842856.01	18	18
54091	Mansfield Mill	LA	32.1575	-93.5562	OT	ST	RTID	Y	602179.992	18	18
1393	R S Nelson	LA	30.2844	-93.2911	OT	ST	RTID	Y	5023290.948	18	18
51008	Enterprise Sugar Factory	LA	29.903611	-91.725556	OT	ST		Y	1100	18	18
54677	CII Carbon LLC	LA	29.9327	-89.9782	OT	ST		Y	19143	18	18
50487	PPG Powerhouse A	LA	30.2242	-93.2831	OT	ST		N	29422	18	18
57938	ADA Carbon Solutions Red River	LA	32.003889	-93.391111	OT	ST		Y	42434.59	18	18
10593	Agrilectric Power Partners Ltd	LA	30.2012	-93.1269	OT	ST		N	85506	18	18
10198	Mosaic Phosphates Uncle Sam	LA	30.038649	-90.828312	OT	ST		Y	85614.14	18	18
10697	St Francisville Mill	LA	30.7108	-91.3236	OT	ST		Y	94743.198	18	18
58310	Lake Charles Plant	LA	30.148889	-93.335556	OT	ST		Y	151821	18	18
50488	PPG Riverside	LA	30.2242	-93.2831	OT	ST		N	220727	18	18
50028	Plant 31 Paper Mill	LA	32.486787	-92.149597	OT	ST		Y	266558.997	18	18
50489	PPG Powerhouse C	LA	30.2242	-93.2831	OT	ST		Y	329413.245	18	18
10488	DeRidder Mill	LA	30.8606	-93.3756	OT	ST		Y	376579.999	18	18
58108	International Paper Red River Mill	LA	31.903333	-93.173889	OT	ST		Y	407077.002	18	18
50810	Stone Container Hodge	LA	32.2752	-92.7277	OT	ST		Y	417803.48	18	18
54427	Gaylord Container Bogalusa	LA	30.7811	-89.8575	OT	ST		Y	459673.52	18	18
10612	Georgia-Pacific Port Hudson	LA	30.6547	-91.28	OT	ST		Y	775614.999	18	18
1642	NAEA Energy Massachusetts LLC	MA	42.095	-72.595	OT	ST	ON	N	9604	18	19
1626	Salem Harbor	MA	42.5256	-70.8772	OT	ST	ON	N	259756.004	18	19
1599	Canal	MA	41.7694	-70.5097	OT	ST	ON	N	373544.002	18	19
50955	Rousselot Inc	MA	42.521747	-70.938657	OT	ST		Y	17436	18	19
50273	Pioneer Valley Resource Recovery	MA	42.0906	-72.5917	OT	ST		N	45649	18	19
54620	Pinetree Power Fitchburg	MA	42.5428	-71.8528	OT	ST		N	124027.996	18	19
50877	Wheelabrator North Andover	MA	42.7262	-71.1219	OT	ST		N	242241	18	19
50880	Wheelabrator Saugus	MA	42.447	-70.9804	OT	ST		N	244541	18	19
50878	Wheelabrator Millbury Facility	MA	42.2214	-71.7669	OT	ST		N	321892	18	19
50661	Covanta Haverhill	MA	42.765	-71.1242	OT	ST		N	336585.998	18	19
50290	SEMASS Resource Recovery	MA	41.8022	-70.7875	OT	ST		N	603913.001	18	19
1554	Herbert A Wagner	MD	39.1781	-76.5268	OT	ST	ON	N	1375588.043	18	20
1564	Vienna Operations	MD	38.4878	-75.8208	OT	ST	RTID	N	14871	18	20
10678	AES Warrior Run Cogeneration Facility	MD	39.595171	-78.745333	OT	ST	RTID	Y	1265667.026	18	20
54935	Harford Waste to Energy Facility	MD	39.403936	-76.317161	OT	ST		Y	816.74	18	20
10693	Eastern Correctional Institute	MD	38.159	-75.704	OT	ST		Y	12320	18	20
57944	Goddard Steam Plant	MD	38.586849	-77.173135	OT	ST		N	24370.496	18	20
50282	Luke Mill	MD	39.4736	-79.0569	OT	ST		Y	300360.004	18	20
50657	Montgomery County Resource Recovery	MD	39.2006	-77.4556	OT	ST		N	318090.995	18	20
10629	Wheelabrator Baltimore Refuse	MD	39.266041	-76.629653	OT	ST		Y	323094	18	20
50406	Somerset Plant	ME	44.703467	-69.647441	OT	ST	MULTI	Y	584897.005	18	21
1507	William F Wyman	ME	43.7508	-70.1567	OT	ST	ON	N	253188.001	18	21
50243	Bucksport Generation LLC	ME	44.5738	-68.8046	OT	ST	ON	Y	403118.998	18	21
10495	Rumford Cogeneration	ME	44.5513	-70.5414	OT	ST	RTID	Y	588453.007	18	21
54587	Lincoln Paper & Tissue	ME	45.3669	-68.5106	OT	ST		N	1638.272	18	21
10186	Anson Abenaki Hydros	ME	44.7975	-69.8867	OT	ST		Y	8047.12	18	21
50035	MMWAC Resource Recovery Facility	ME	44.067792	-70.260831	OT	ST		N	16663	18	21
10356	ReEnergy Ashland	ME	46.6334	-68.4361	OT	ST		N	42885	18	21
10700	Red Shield Envir Old Town Facility	ME	44.918063	-68.63554	OT	ST		Y	50516	18	21
50225	Regional Waste Systems	ME	43.6556	-70.3347	OT	ST		N	88085	18	21
58146	Twin Rivers Paper Co LLC	ME	47.36	-68.328611	OT	ST		Y	96682	18	21
10765	Indeck Jonesboro Energy Center	ME	44.6781	-67.5477	OT	ST		N	126621.001	18	21
10766	Indeck West Enfield Energy Center	ME	45.2537	-68.62792	OT	ST		N	132992	18	21
50447	S D Warren Westbrook	ME	43.684857	-70.353152	OT	ST		Y	138250.002	18	21
50051	Penobscot Energy Recovery	ME	44.7383	-68.8258	OT	ST		N	165986	18	21
7513	ReEnergy Fort Fairfield	ME	46.77285	-67.84849	OT	ST		N	250268	18	21
10613	Domtar - Woodland Mill	ME	45.1554	-67.4012	OT	ST		Y	297826.997	18	21
50650	ReEnergy Stratton LLC	ME	45.140614	-70.425577	OT	ST		N	298822.002	18	21
10354	ReEnergy Livermore Falls	ME	44.431667	-70.1619	OT	ST		N	304833.997	18	21
54085	Androscoggin Mill	ME	44.506273	-70.239474	OT	ST		Y	437745.994	18	21
55088	Dearborn Industrial Generation	MI	42.3026	-83.154	OT	ST	ON	Y	1129506.02	18	22
10208	Escanaba Mill	MI	45.8044	-87.0891	OT	ST	RTID	Y	562227.997	18	22
56190	Central Michigan University	MI	43.5969	-84.7669	OT	ST		Y	6096.45	18	22
10149	Decorative Panels Intl	MI	45.062836	-83.423333	OT	ST		Y	48796	18	22
50860	Kent County Waste to Energy Facility	MI	42.949575	-85.693209	OT	ST		N	100536	18	22
1866	Wyandotte	MI	42.2081	-83.1453	OT	ST		N	103952	18	22
1772	John H Warden	MI	46.7553	-88.4558	OT	ST		N	118046	18	22
10346	Hillman Power LLC	MI	45.0688	-83.8932	OT	ST		N	135869.996	18	22
54751	Genesee Power Station LP	MI	43.08511	-83.669386	OT	ST		N	139142.004	18	22
50770	Viking Energy of McBain	MI	44.204	-85.2206	OT	ST		N	142586.998	18	22
50772	Viking Energy of Lincoln	MI	44.68	-83.4167	OT	ST		N	144866.996	18	22
54415	Cadillac Renewable Energy	MI	44.26169	-85.435224	OT	ST		N	175312.004	18	22
50305	LaFarge Alpena	MI	45.069929	-83.408182	OT	ST		Y	177450.996	18	22
10822	Grayling Generating Station	MI	44.604921	-84.690578	OT	ST		N	207775	18	22
4259	Endicott Station	MI	42.0317	-84.755	OT	ST		N	250689.005	18	22
10033	Greater Detroit Resource Recovery	MI	42.3678	-83.0514	OT	ST		Y	266900.997	18	22
50251	Verso Paper Quinnesec Mich Mill	MI	45.7956	-87.9556	OT	ST		Y	359792.729	18	22
50835	TES Filer City Station	MI	44.217299	-86.28905	OT	ST		Y	497733.999	18	22
57966	Southeast Steam Plant	MN	44.980833	-93.249722	OT	ST		N	12109	18	23
58197	Poet Biorefining Lake Crystal	MN	44.093333	-94.276667	OT	ST		N	12716.7	18	23
1897	M L Hibbard	MN	46.735331	-92.151711	OT	ST		Y	19635	18	23
50413	Olmsted Waste Energy	MN	44.026072	-92.432313	OT	ST		Y	28495.69	18	23
50424	Duluth Paper Mill	MN	46.734957	-92.162085	OT	ST		Y	53931	18	23
54224	Franklin Heating Station	MN	44.020576	-92.465599	OT	ST		Y	65586.57	18	23
2018	Virginia	MN	47.522428	-92.540951	OT	ST		Y	93358	18	23
1934	Wilmarth	MN	44.1967	-94.0009	OT	ST		N	106945	18	23
1926	Red Wing	MN	44.5692	-92.516912	OT	ST		N	109528	18	23
10686	Rapids Energy Center	MN	47.234825	-93.537169	OT	ST		Y	111375.596	18	23
57119	Koda Biomass Plant	MN	44.7956	-93.5386	OT	ST		Y	117957	18	23
2039	Elk River	MN	45.296797	-93.558447	OT	ST		N	140629	18	23
1979	Hibbing	MN	47.4294	-92.935	OT	ST		Y	146028.982	18	23
10486	Boise Cascade International Falls	MN	48.6067	-93.4066	OT	ST		Y	165968.649	18	23
56643	St Paul Cogeneration	MN	44.942889	-93.096559	OT	ST		Y	173799.996	18	23
10013	Covanta Hennepin Energy	MN	44.9833	-93.280382	OT	ST		N	193130	18	23
55867	Fibrominn Biomass Power Plant	MN	45.322401	-95.629506	OT	ST		N	392558	18	23
50639	Sappi Cloquet Mill	MN	46.7243	-92.4298	OT	ST		Y	418940.485	18	23
58923	Missouri S&T - Power Plant	MO	37.953889	-91.774444	OT	ST		N	314	18	24
10430	Anheuser-Busch St Louis	MO	38.597755	-90.210671	OT	ST		Y	48898	18	24
50969	MU Combined Heat and Power Plant	MO	38.9461	-92.3328	OT	ST		Y	109646	18	24
50184	Weyerhaeuser Columbus MS	MS	33.3602	-88.46	OT	ST	RTID	Y	586947.997	18	25
54100	International Paper Vicksburg Mill	MS	32.5292	-90.7742	OT	ST		Y	204361.001	18	25
10610	Georgia-Pacific Monticello Paper	MS	31.6285	-90.0809	OT	ST		Y	417048.998	18	25
10233	Leaf River Cellulose LLC	MS	31.2434	-89.0456	OT	ST		Y	420169.664	18	25
58523	Stoltze CoGen1	MT	48.286944	-114.243611	OT	ST		N	13009	18	26
10784	Colstrip Energy LP	MT	45.9752	-106.6547	OT	ST		N	309480.005	18	26
50931	Yellowstone Energy LP	MT	45.8117	-108.4278	OT	ST		Y	404659.999	18	26
50189	Domtar Paper Co LLC Plymouth NC	NC	35.8628	-76.7831	OT	ST	ON	Y	474518.283	18	27
10378	CPI USA NC Southport	NC	33.944384	-78.011824	OT	ST	RTID	Y	485307.001	18	27
58518	WSACC Power Generation Facility	NC	35.326111	-80.542222	OT	ST		N	366	18	27
54618	Ingredion Winston Salem	NC	36.033761	-80.227404	OT	ST		Y	49194	18	27
50254	KapStone Kraft Paper Corp	NC	36.4769	-77.6414	OT	ST		Y	195101.724	18	27
10381	Coastal Carolina Clean Power	NC	35.0217	-77.8583	OT	ST		Y	200334	18	27
50188	Weyerhaeuser New Bern NC	NC	35.212	-77.1144	OT	ST		Y	205192.562	18	27
10379	CPI USA NC Roxboro	NC	36.435	-78.9619	OT	ST		N	245594.997	18	27
54656	International Paper Riegelwood Mill	NC	34.3533	-78.2137	OT	ST		Y	286683.126	18	27
50509	PCS Phosphate	NC	35.376266	-76.779864	OT	ST		Y	317875	18	27
50244	Canton North Carolina	NC	35.535	-82.8411	OT	ST		Y	336110	18	27
10525	Craven County Wood Energy LP	NC	35.130193	-77.167883	OT	ST		N	355349.004	18	27
54908	Enderlin	ND	46.6144	-97.5765	OT	ST		Y	2652	18	28
57172	Glen Ullin Station 6	ND	46.8214	-101.7564	OT	ST		N	31440	18	28
52133	Tesoro Mandan Cogeneration Plant	ND	46.8492	-100.8808	OT	ST		Y	62038	18	28
8002	Newington	NH	43.1	-70.790833	OT	ST	ON	N	128728	18	30
2367	Schiller	NH	43.0978	-70.7842	OT	ST	ON	N	500180.003	18	30
54409	Dartmouth College Heating Plant	NH	43.701916	-72.286735	OT	ST		Y	13252	18	30
50873	Wheelabrator Concord Facility	NH	43.2866	-71.5769	OT	ST		N	101304	18	30
58595	Indeck Energy-Alexandria	NH	43.560833	-71.780556	OT	ST		N	106331	18	30
10290	Bridgewater Power LP	NH	43.7155	-71.6585	OT	ST		N	122899.999	18	30
50208	Pinetree Power	NH	44.3274	-71.68	OT	ST		N	127869	18	30
10839	DG Whitefield LLC	NH	44.358047	-71.5449	OT	ST		N	131995	18	30
10838	Springfield Power LLC	NH	43.442871	-72.056	OT	ST		N	142411	18	30
50739	Pinetree Power Tamworth	NH	43.835833	-71.1967	OT	ST		N	166033	18	30
58054	Burgess BioPower	NH	44.471944	-71.175278	OT	ST		N	285335.004	18	30
10012	Covanta Warren Energy	NJ	40.8205	-75.0112	OT	ST		N	75745	18	31
50885	Wheelabrator Gloucester LP	NJ	39.8733	-75.1381	OT	ST		N	86036	18	31
10435	Camden Resource Recovery Facility	NJ	39.9092	-75.1169	OT	ST		N	159285	18	31
50960	Union County Resource Recovery	NJ	40.601264	-74.266372	OT	ST		N	291439	18	31
